"time","from","to","amount","kind"
31,35,46,0.0503278565800903,"freelance_theft"
31,11,59,0.0485830907814043,"freelance_theft"
31,18,13,0.0720689477672896,"freelance_theft"
31,53,52,0.0524570081653172,"freelance_theft"
32,43,6,0.08,"guard_contract"
32,31,59,0.08,"guard_contract"
32,56,46,0.08,"guard_contract"
32,44,26,0.08,"guard_contract"
32,5,50,0.08,"guard_contract"
32,33,52,0.08,"guard_contract"
32,9,52,0.0620970553074562,"freelance_theft"
32,55,58,0.0629851556608781,"freelance_theft"
32,16,51,0.074299792311519,"freelance_theft"
32,3,53,0.0724080334016017,"freelance_theft"
32,28,23,0.0667063613239784,"freelance_theft"
32,17,3,0.0693744748949074,"freelance_theft"
32,51,42,0.0625623562363012,"freelance_theft"
32,35,22,0.050077465675,"freelance_theft"
32,53,50,0.0619341313108779,"freelance_theft"
32,15,18,0.0521179142919482,"freelance_theft"
32,45,26,0.0607827769877641,"freelance_theft"
32,58,29,0.0740659875503033,"freelance_theft"
32,12,46,0.0607131067770587,"freelance_theft"
32,11,45,0.0863763631094202,"freelance_theft"
32,32,52,0.0403630859498465,"freelance_theft"
32,34,55,0.0529364506936312,"freelance_theft"
32,22,47,0.100643034894248,"freelance_theft"
32,42,12,0.120577386618655,"freelance_theft"
32,21,32,0.0648581494462668,"freelance_theft"
32,23,22,0.0607754149017368,"freelance_theft"
32,41,46,0.0394635194050882,"freelance_theft"
32,29,57,0.109390149957098,"freelance_theft"
32,18,12,0.0783753013021255,"freelance_theft"
32,36,53,0.0617421676698484,"freelance_theft"
32,47,53,0.0401324089854014,"freelance_theft"
33,37,46,0.08,"guard_contract"
33,2,53,0.08,"guard_contract"
33,38,52,0.08,"guard_contract"
33,14,55,0.08,"guard_contract"
33,20,22,0.08,"guard_contract"
33,30,26,0.08,"guard_contract"
33,47,57,0.0711035974721135,"freelance_theft"
33,57,35,0.0451642139028502,"freelance_theft"
33,45,53,0.0540860658405109,"freelance_theft"
33,17,21,0.0532330578631287,"freelance_theft"
33,59,55,0.0624086929508603,"freelance_theft"
33,50,53,0.0351559427963321,"freelance_theft"
33,34,46,0.0536512876133073,"freelance_theft"
33,15,36,0.0625692940561899,"freelance_theft"
33,35,8,0.347696797212374,"freelance_theft"
33,51,36,0.0406700411365234,"freelance_theft"
33,13,35,0.144050618061184,"freelance_theft"
33,3,59,0.0744220515407139,"freelance_theft"
33,16,35,0.0936329017397694,"freelance_theft"
33,23,15,0.119027472796437,"freelance_theft"
33,36,29,0.0794294443926813,"freelance_theft"
33,41,16,0.0935783378099277,"freelance_theft"
33,58,36,0.0472358322761787,"freelance_theft"
33,32,47,0.0903505749413914,"freelance_theft"
33,21,13,0.0832625323701525,"freelance_theft"
33,11,13,0.0541206460405991,"freelance_theft"
33,12,47,0.0587278737119044,"freelance_theft"
33,6,59,0.048374333501464,"freelance_theft"
33,9,35,0.0608613861308501,"freelance_theft"
33,29,58,0.0693959881188395,"freelance_theft"
34,24,53,0.08,"guard_contract"
34,4,36,0.08,"guard_contract"
34,40,59,0.08,"guard_contract"
34,18,32,0.0667804983695604,"freelance_theft"
34,22,6,0.0513537854169615,"freelance_theft"
34,11,41,0.0939775322921168,"freelance_theft"
34,23,57,0.0550248132228713,"freelance_theft"
34,51,26,0.0675088050420467,"freelance_theft"
34,57,55,0.0405656504180592,"freelance_theft"
34,34,28,0.0779083056461503,"freelance_theft"
34,50,23,0.104548830182952,"freelance_theft"
34,55,15,0.077367857317684,"freelance_theft"
34,47,12,0.0644987016455481,"freelance_theft"
34,9,42,0.0688676168701249,"freelance_theft"
34,15,34,0.113941190641774,"freelance_theft"
34,13,42,0.0447639509655812,"freelance_theft"
34,21,3,0.0641411267209397,"freelance_theft"
34,46,32,0.0364073239402143,"freelance_theft"
34,3,16,0.060825919576453,"freelance_theft"
34,6,21,0.0721927682929159,"freelance_theft"
34,28,11,0.10650992719138,"freelance_theft"
34,12,42,0.0220965681276278,"freelance_theft"
34,45,16,0.0395368477246945,"freelance_theft"
34,16,9,0.142301723443217,"freelance_theft"
34,26,9,0.092496120238091,"freelance_theft"
35,27,42,0.08,"guard_contract"
35,49,32,0.08,"guard_contract"
35,39,35,0.08,"guard_contract"
35,51,55,0.0464464228329279,"freelance_theft"
35,3,16,0.0685045542261773,"freelance_theft"
35,22,34,0.0740617739171533,"freelance_theft"
35,13,52,0.0472360058674002,"freelance_theft"
35,45,13,0.0533784048179329,"freelance_theft"
35,46,45,0.0865950974552215,"freelance_theft"
35,36,42,0.042362769282958,"freelance_theft"
35,41,50,0.07515385589482,"freelance_theft"
35,28,17,0.0825951490225991,"freelance_theft"
35,16,26,0.0692543653606622,"freelance_theft"
35,17,13,0.0346959631316564,"freelance_theft"
35,12,51,0.0963105338392171,"freelance_theft"
35,58,11,0.069231452674397,"freelance_theft"
35,34,15,0.0831685239811156,"freelance_theft"
35,26,18,0.0636811741748564,"freelance_theft"
35,55,3,0.0729573981995314,"freelance_theft"
35,21,22,0.0973994654530691,"freelance_theft"
35,47,3,0.0474223088296954,"freelance_theft"
35,6,36,0.0665302602285515,"freelance_theft"
35,59,18,0.0413927632136567,"freelance_theft"
35,15,16,0.061766988123247,"freelance_theft"
35,11,41,0.0733892455530629,"freelance_theft"
35,53,58,0.0553384007132846,"freelance_theft"
35,9,42,0.0275358000339227,"freelance_theft"
35,29,28,0.10282717534489,"freelance_theft"
35,18,9,0.0627600081666321,"freelance_theft"
36,43,42,0.08,"guard_contract"
36,31,13,0.08,"guard_contract"
36,56,52,0.08,"guard_contract"
36,44,3,0.08,"guard_contract"
36,5,57,0.08,"guard_contract"
36,33,58,0.08,"guard_contract"
36,34,35,0.0605599009850526,"freelance_theft"
36,32,18,0.0348712989471981,"freelance_theft"
36,16,55,0.0487252642112391,"freelance_theft"
36,15,45,0.056286813345894,"freelance_theft"
36,26,21,0.0740151122989695,"freelance_theft"
36,59,47,0.0633454715790731,"freelance_theft"
36,35,53,0.0632198030672655,"freelance_theft"
36,55,22,0.0633096525444949,"freelance_theft"
36,45,6,0.0679330205035385,"freelance_theft"
36,53,13,0.0505523760355767,"freelance_theft"
36,9,3,0.058824500739302,"freelance_theft"
36,28,29,0.0909072460675483,"freelance_theft"
36,12,1,0.02639661171875,"freelance_theft"
36,50,57,0.0639641062411871,"freelance_theft"
36,21,45,0.0533629858510696,"freelance_theft"
36,47,12,0.0716054558595645,"freelance_theft"
36,23,45,0.0346859408031952,"freelance_theft"
36,51,29,0.0590897099439064,"freelance_theft"
36,41,21,0.0597868680422045,"freelance_theft"
36,36,41,0.0616284134242625,"freelance_theft"
36,17,42,0.0458982700220498,"freelance_theft"
36,6,34,0.0844451017843085,"freelance_theft"
36,46,58,0.063969960463635,"freelance_theft"
36,29,36,0.0578146138470503,"freelance_theft"
37,37,45,0.08,"guard_contract"
37,54,18,0.08,"guard_contract"
37,2,42,0.08,"guard_contract"
37,38,13,0.08,"guard_contract"
37,14,22,0.08,"guard_contract"
37,20,36,0.08,"guard_contract"
37,30,3,0.08,"guard_contract"
37,29,23,0.066096818900037,"freelance_theft"
37,21,51,0.0762832454758584,"freelance_theft"
37,26,1,0.0171577976171875,"freelance_theft"
37,35,6,0.066712248951808,"freelance_theft"
37,53,42,0.0578338755143324,"freelance_theft"
37,41,55,0.0468298001278786,"freelance_theft"
37,50,35,0.0708401538469599,"freelance_theft"
37,51,16,0.0502023847540443,"freelance_theft"
37,23,3,0.0662359254805463,"freelance_theft"
37,12,17,0.0678948284684866,"freelance_theft"
37,47,23,0.0591455062032152,"freelance_theft"
37,16,53,0.0650280600361907,"freelance_theft"
37,9,49,0.323032478798879,"freelance_theft"
37,15,51,0.0601549442232234,"freelance_theft"
37,28,26,0.0782142669162851,"freelance_theft"
37,59,50,0.0750314973624844,"freelance_theft"
37,52,47,0.0729373932483704,"freelance_theft"
37,11,52,0.0702314914507398,"freelance_theft"
37,55,28,0.11203019351852,"freelance_theft"
37,57,59,0.101362723030277,"freelance_theft"
37,46,11,0.074267702189689,"freelance_theft"
37,34,53,0.042268239023524,"freelance_theft"
37,58,51,0.0391007137450952,"freelance_theft"
37,32,58,0.0482657241121461,"freelance_theft"
37,6,29,0.0677773129250197,"freelance_theft"
38,24,51,0.08,"guard_contract"
38,4,53,0.08,"guard_contract"
38,40,58,0.08,"guard_contract"
38,26,6,0.0600850213424321,"freelance_theft"
38,35,51,0.0534154639343119,"freelance_theft"
38,17,26,0.0648690309654366,"freelance_theft"
38,18,51,0.0347200515573027,"freelance_theft"
38,21,46,0.0983073663657157,"freelance_theft"
38,52,18,0.0558183623607347,"freelance_theft"
38,16,32,0.0597627186319097,"freelance_theft"
38,3,46,0.0638997881377152,"freelance_theft"
38,57,16,0.0623083226239639,"freelance_theft"
38,28,12,0.0633067362726872,"freelance_theft"
38,15,59,0.0658857699696798,"freelance_theft"
38,41,17,0.0528357993424191,"freelance_theft"
38,22,58,0.059372720672895,"freelance_theft"
38,11,47,0.0474093056114408,"freelance_theft"
38,12,26,0.0421648701275338,"freelance_theft"
38,46,52,0.058186896269238,"freelance_theft"
38,50,34,0.062683199818034,"freelance_theft"
38,13,57,0.0848615350357558,"freelance_theft"
38,55,6,0.0390552638725809,"freelance_theft"
38,47,2,0.308535827414927,"freelance_theft"
38,6,58,0.0385922684373817,"freelance_theft"
38,34,9,0.160443948146674,"freelance_theft"
38,29,46,0.0549002759837482,"freelance_theft"
38,59,3,0.0584182774105554,"freelance_theft"
38,9,34,0.089899461733058,"freelance_theft"
39,27,51,0.08,"guard_contract"
39,39,58,0.08,"guard_contract"
39,23,52,0.0378214825750047,"freelance_theft"
39,13,59,0.0562721475739863,"freelance_theft"
39,46,6,0.0318932154702612,"freelance_theft"
39,17,13,0.0962558333365346,"freelance_theft"
39,22,47,0.131803588242661,"freelance_theft"
39,55,47,0.0856723323577296,"freelance_theft"
39,3,46,0.0398478048040277,"freelance_theft"
39,28,26,0.027407165582897,"freelance_theft"
39,47,22,0.115062982274366,"freelance_theft"
39,6,12,0.0489070831218835,"freelance_theft"
39,42,33,0.311961276061131,"freelance_theft"
39,52,23,0.0376820979333416,"freelance_theft"
39,26,42,0.132778465705712,"freelance_theft"
39,57,45,0.0435458615220769,"freelance_theft"
39,36,9,0.128753377901909,"freelance_theft"
39,41,29,0.0562703499955747,"freelance_theft"
39,53,50,0.0637095932219267,"freelance_theft"
39,35,42,0.0863060027087126,"freelance_theft"
39,29,15,0.111492621069441,"freelance_theft"
39,59,42,0.0560989017606632,"freelance_theft"
39,15,23,0.024493363656672,"freelance_theft"
39,45,9,0.0836896956362406,"freelance_theft"
39,21,13,0.0625662916687475,"freelance_theft"
39,9,28,0.0905694914364927,"freelance_theft"
39,50,22,0.0747909384783381,"freelance_theft"
39,12,26,0.0572871206258821,"freelance_theft"
39,34,53,0.070772712992965,"freelance_theft"
39,32,55,0.0923045964952119,"freelance_theft"
39,18,28,0.0588701694337203,"freelance_theft"
39,16,13,0.0406680895846859,"freelance_theft"
40,43,23,0.08,"guard_contract"
40,31,46,0.08,"guard_contract"
40,56,13,0.08,"guard_contract"
40,44,52,0.08,"guard_contract"
40,5,6,0.08,"guard_contract"
40,17,26,0.0372366284068234,"freelance_theft"
40,32,50,0.0605880640616707,"freelance_theft"
40,15,21,0.100866380456045,"freelance_theft"
40,59,34,0.0762050996740255,"freelance_theft"
40,3,58,0.0530849744842981,"freelance_theft"
40,45,36,0.0966431812662507,"freelance_theft"
40,34,15,0.102346114134588,"freelance_theft"
40,36,51,0.0505680335122468,"freelance_theft"
40,22,50,0.039382241640086,"freelance_theft"
40,18,32,0.0783581983056502,"freelance_theft"
40,58,18,0.0703118642432572,"freelance_theft"
40,35,21,0.0655631472964296,"freelance_theft"
40,16,41,0.073636051038826,"freelance_theft"
40,50,35,0.0968957148793329,"freelance_theft"
40,51,47,0.0889590598285524,"freelance_theft"
40,53,57,0.0634010493059682,"freelance_theft"
40,47,34,0.0783544547352222,"freelance_theft"
40,55,21,0.0426160457426792,"freelance_theft"
40,28,35,0.0629822146715664,"freelance_theft"
40,21,57,0.0412106820488793,"freelance_theft"
40,11,6,0.058848069148329,"freelance_theft"
40,26,47,0.0782474480458869,"freelance_theft"
40,41,51,0.0570048927229537,"freelance_theft"
40,12,16,0.0665068589238057,"freelance_theft"
40,42,13,0.0544342582300458,"freelance_theft"
41,37,57,0.08,"guard_contract"
41,54,21,0.08,"guard_contract"
41,38,13,0.08,"guard_contract"
41,14,51,0.08,"guard_contract"
41,20,6,0.08,"guard_contract"
41,30,35,0.08,"guard_contract"
41,36,32,0.0509328288986727,"freelance_theft"
41,46,11,0.0644640875892173,"freelance_theft"
41,41,57,0.0477869433317716,"freelance_theft"
41,12,28,0.0533093852669664,"freelance_theft"
41,59,42,0.0485162765249471,"freelance_theft"
41,16,53,0.0611926307025161,"freelance_theft"
41,22,17,0.0600656311827477,"freelance_theft"
41,53,46,0.0694635037788441,"freelance_theft"
41,29,12,0.0727757817150533,"freelance_theft"
41,11,52,0.0587726979504226,"freelance_theft"
41,50,55,0.0679136037318255,"freelance_theft"
41,58,53,0.0570874362792309,"freelance_theft"
41,45,21,0.0631241684498493,"freelance_theft"
41,55,59,0.0788639932089636,"freelance_theft"
41,9,52,0.0382022536677747,"freelance_theft"
41,47,9,0.07846841295005,"freelance_theft"
41,18,35,0.0689384395365181,"freelance_theft"
41,3,17,0.039042660268786,"freelance_theft"
41,32,35,0.0448099856987368,"freelance_theft"
41,42,55,0.0647462400488238,"freelance_theft"
41,23,35,0.0291264907041789,"freelance_theft"
41,52,58,0.0650949885976646,"freelance_theft"
41,34,38,0.0753092495621048,"punishment"
42,24,34,0.08,"guard_contract"
42,4,35,0.08,"guard_contract"
42,40,17,0.08,"guard_contract"
42,25,28,0.08,"guard_contract"
42,55,28,0.0556511004235282,"freelance_theft"
42,11,9,0.0510044684175325,"freelance_theft"
42,15,29,0.0800696684716964,"freelance_theft"
42,18,55,0.0545629411799703,"freelance_theft"
42,59,47,0.071324785762344,"freelance_theft"
42,22,11,0.0663236651617755,"freelance_theft"
42,3,59,0.0692252706026467,"freelance_theft"
42,32,3,0.0803921288727765,"freelance_theft"
42,16,45,0.0925147758626692,"freelance_theft"
42,29,15,0.0805493581525756,"freelance_theft"
42,51,16,0.0830270505982885,"freelance_theft"
42,12,29,0.0732375598600041,"freelance_theft"
42,53,23,0.0471149581232994,"freelance_theft"
42,57,55,0.0354659117669807,"freelance_theft"
42,9,45,0.060134604310735,"freelance_theft"
42,41,35,0.0469322189577163,"freelance_theft"
42,58,59,0.0449964258917204,"freelance_theft"
42,36,46,0.0381512774562486,"freelance_theft"
42,47,11,0.0431103823551541,"freelance_theft"
42,13,17,0.0533777291747109,"freelance_theft"
42,6,22,0.085634148305533,"freelance_theft"
42,45,47,0.0544497445698275,"freelance_theft"
42,52,53,0.0465970689246549,"freelance_theft"
43,27,55,0.08,"guard_contract"
43,39,23,0.08,"guard_contract"
43,43,46,0.08,"guard_contract"
43,35,26,0.0305904152804956,"freelance_theft"
43,51,32,0.0629270788841669,"freelance_theft"
43,28,47,0.0353923339703879,"freelance_theft"
43,32,3,0.0522548837673047,"freelance_theft"
43,22,58,0.0510604916505841,"freelance_theft"
43,12,6,0.0892231968533504,"freelance_theft"
43,6,46,0.0527983303465616,"freelance_theft"
43,59,28,0.0415605321649291,"freelance_theft"
43,53,57,0.0364745822840948,"freelance_theft"
43,58,53,0.0360541986004588,"freelance_theft"
43,47,15,0.0523570827991742,"freelance_theft"
43,50,22,0.0665333684763009,"freelance_theft"
43,17,55,0.0510528426485375,"freelance_theft"
43,16,50,0.0785683975466666,"freelance_theft"
43,21,28,0.0270143459072039,"freelance_theft"
43,3,13,0.0680644730606786,"freelance_theft"
43,45,46,0.0343189147252651,"freelance_theft"
43,52,18,0.0749281950088882,"freelance_theft"
43,9,6,0.0694744935759743,"freelance_theft"
43,34,51,0.102137125588779,"freelance_theft"
43,15,42,0.040196763758304,"freelance_theft"
43,42,55,0.0331843477215494,"freelance_theft"
43,29,16,0.0744665220302209,"freelance_theft"
43,36,13,0.0442419074894411,"freelance_theft"
43,18,59,0.0367938630873434,"freelance_theft"
43,57,3,0.0507882400199856,"freelance_theft"
43,11,58,0.0388082890830403,"freelance_theft"
44,31,26,0.08,"guard_contract"
44,56,28,0.08,"guard_contract"
44,44,55,0.08,"guard_contract"
44,5,46,0.08,"guard_contract"
44,3,55,0.0495698260190071,"freelance_theft"
44,45,29,0.06666769661958,"freelance_theft"
44,41,51,0.0663891316327066,"freelance_theft"
44,57,28,0.0455593248396825,"freelance_theft"
44,58,9,0.0645160887317444,"freelance_theft"
44,36,26,0.0408837699323221,"freelance_theft"
44,32,11,0.0276046497099143,"freelance_theft"
44,18,12,0.0901655229644587,"freelance_theft"
44,17,34,0.0743201521872305,"freelance_theft"
44,23,7,0.261041540228211,"freelance_theft"
44,42,55,0.0322203869123546,"freelance_theft"
44,16,46,0.0503072945714223,"freelance_theft"
44,47,52,0.0691485532699762,"freelance_theft"
44,12,18,0.079139111873908,"freelance_theft"
44,9,17,0.0645760721560809,"freelance_theft"
44,34,13,0.0217572398681367,"freelance_theft"
44,15,18,0.0514404227180402,"freelance_theft"
44,51,58,0.0408060189600867,"freelance_theft"
44,21,9,0.0575370829302621,"freelance_theft"
44,6,23,0.135989261860019,"freelance_theft"
44,29,58,0.0265239123240564,"freelance_theft"
44,52,51,0.0504350421972896,"freelance_theft"
44,50,36,0.106490303874189,"freelance_theft"
44,35,41,0.0892030485010387,"freelance_theft"
44,53,18,0.0334362747667261,"freelance_theft"
45,37,13,0.08,"guard_contract"
45,54,59,0.08,"guard_contract"
45,38,58,0.08,"guard_contract"
45,14,11,0.08,"guard_contract"
45,20,55,0.08,"guard_contract"
45,30,18,0.08,"guard_contract"
45,35,55,0.0489432514930305,"freelance_theft"
45,6,23,0.088393020209012,"freelance_theft"
45,29,34,0.0489231328755477,"freelance_theft"
45,42,59,0.0449160110067732,"freelance_theft"
45,32,55,0.0318131134704698,"freelance_theft"
45,36,32,0.0589880277063996,"freelance_theft"
45,45,21,0.0496237095855151,"freelance_theft"
45,3,12,0.079306279082766,"freelance_theft"
45,51,22,0.0362466895095956,"freelance_theft"
45,9,52,0.0555988243945359,"freelance_theft"
45,34,35,0.0685637926686133,"freelance_theft"
45,50,23,0.0574554631358578,"freelance_theft"
45,12,36,0.0828645072154627,"freelance_theft"
45,16,17,0.0419744469014526,"freelance_theft"
45,46,16,0.0667018488351498,"freelance_theft"
45,21,46,0.0490453885637269,"freelance_theft"
45,41,50,0.0944504768588497,"freelance_theft"
45,52,46,0.0318795025664225,"freelance_theft"
45,15,36,0.0538619296900507,"freelance_theft"
45,23,29,0.0557404686225884,"freelance_theft"
45,47,51,0.0384691187565967,"freelance_theft"
45,57,47,0.0579961812697636,"freelance_theft"
45,28,35,0.0445664652345986,"freelance_theft"
45,17,18,0.049733578598372,"freelance_theft"
45,22,32,0.0383422180091597,"freelance_theft"
45,53,42,0.0437401574171346,"freelance_theft"
46,24,26,0.08,"guard_contract"
46,4,55,0.08,"guard_contract"
46,40,46,0.08,"guard_contract"
46,25,32,0.08,"guard_contract"
46,53,57,0.0567287896299627,"freelance_theft"
46,9,29,0.0292313046046825,"freelance_theft"
46,23,26,0.0475744504560094,"freelance_theft"
46,3,41,0.0840396484262726,"freelance_theft"
46,18,12,0.0735516589292098,"freelance_theft"
46,15,28,0.0382118239779032,"freelance_theft"
46,35,6,0.109692219548544,"freelance_theft"
46,47,41,0.0546257714770772,"freelance_theft"
46,21,40,0.0607222238192387,"punishment"
46,11,42,0.0284311023211375,"freelance_theft"
46,34,3,0.0865328697478066,"freelance_theft"
46,41,55,0.0486785237558054,"freelance_theft"
46,45,58,0.0382405430106366,"freelance_theft"
46,52,34,0.072083868214853,"freelance_theft"
46,17,45,0.0892427057807662,"freelance_theft"
46,51,45,0.0580077587574981,"freelance_theft"
46,57,53,0.0493020567251364,"freelance_theft"
46,6,34,0.0468545143396544,"freelance_theft"
46,12,9,0.0530896490543968,"freelance_theft"
46,13,17,0.0619250900186425,"freelance_theft"
46,59,16,0.0363562017428474,"freelance_theft"
47,27,42,0.08,"guard_contract"
47,39,21,0.08,"guard_contract"
47,43,28,0.08,"guard_contract"
47,16,21,0.0421685188911557,"freelance_theft"
47,11,52,0.0585264156298947,"freelance_theft"
47,50,42,0.0394802165087394,"freelance_theft"
47,45,9,0.0345082718853579,"freelance_theft"
47,53,12,0.0593899554730253,"freelance_theft"
47,18,35,0.0603604792444795,"freelance_theft"
47,32,41,0.045544234774632,"freelance_theft"
47,55,47,0.0498165378423234,"freelance_theft"
47,59,28,0.0458376855856371,"freelance_theft"
47,22,29,0.0190003479930436,"freelance_theft"
47,41,51,0.0383076427569122,"freelance_theft"
47,3,52,0.0380421701594316,"freelance_theft"
47,17,22,0.0226302462820083,"freelance_theft"
47,58,32,0.061862923877075,"freelance_theft"
47,47,39,0.0435098564528746,"punishment"
47,51,52,0.0247274106036305,"freelance_theft"
47,52,42,0.0256621407306806,"freelance_theft"
47,12,46,0.0417216766681746,"freelance_theft"
47,36,57,0.0401294331132735,"freelance_theft"
47,9,53,0.0458328212868975,"freelance_theft"
48,31,29,0.08,"guard_contract"
48,56,47,0.08,"guard_contract"
48,44,22,0.08,"guard_contract"
48,5,42,0.08,"guard_contract"
48,37,52,0.08,"guard_contract"
48,54,34,0.08,"guard_contract"
48,41,55,0.0420768286860867,"freelance_theft"
48,11,22,0.0427096600833054,"freelance_theft"
48,28,17,0.0411718947108206,"freelance_theft"
48,26,3,0.0625611248918753,"freelance_theft"
48,12,15,0.0633309328699675,"freelance_theft"
48,15,50,0.0612108857363111,"freelance_theft"
48,16,15,0.0555889163731878,"freelance_theft"
48,3,42,0.0446803914749424,"freelance_theft"
48,9,6,0.0736990227254327,"freelance_theft"
48,21,51,0.0265545615032636,"freelance_theft"
48,53,36,0.0350555558881787,"freelance_theft"
48,50,47,0.0381522998390041,"freelance_theft"
48,13,6,0.0479043647715312,"freelance_theft"
48,36,56,0.027061905132542,"punishment"
48,55,47,0.0247989948953526,"freelance_theft"
48,35,11,0.0703265346234624,"freelance_theft"
48,45,50,0.0461403806722536,"freelance_theft"
48,18,28,0.0372046587794513,"freelance_theft"
48,59,41,0.0437383176085604,"freelance_theft"
49,38,36,0.08,"guard_contract"
49,14,51,0.08,"guard_contract"
49,20,47,0.08,"guard_contract"
49,19,57,0.08,"guard_contract"
49,30,17,0.08,"guard_contract"
49,24,46,0.08,"guard_contract"
49,4,6,0.08,"guard_contract"
49,12,11,0.0457122475052506,"freelance_theft"
49,21,13,0.0595825150908497,"freelance_theft"
49,53,47,0.0441193466819792,"freelance_theft"
49,29,18,0.071217705022541,"freelance_theft"
49,11,52,0.039054566148098,"freelance_theft"
49,34,53,0.0435025497360387,"freelance_theft"
49,26,29,0.0512764229533677,"freelance_theft"
49,22,23,0.0455062727158168,"freelance_theft"
49,32,57,0.0470841315236278,"freelance_theft"
49,16,21,0.0435575140871908,"freelance_theft"
49,35,9,0.0502665221297982,"freelance_theft"
49,15,52,0.0253854679962637,"freelance_theft"
49,9,6,0.0521378371014953,"freelance_theft"
49,41,35,0.0604418813725529,"freelance_theft"
49,3,17,0.0477617315620334,"freelance_theft"
49,58,32,0.0426903465533685,"freelance_theft"
49,42,45,0.0519320715875378,"freelance_theft"
49,55,21,0.028312384156674,"freelance_theft"
49,18,57,0.030604685490358,"freelance_theft"
49,45,12,0.0703711710226539,"freelance_theft"
49,28,16,0.0520917634058878,"freelance_theft"
49,50,42,0.0402184795143508,"freelance_theft"
49,23,9,0.0439214823698922,"freelance_theft"
49,59,51,0.0382604649771213,"freelance_theft"
50,40,52,0.08,"guard_contract"
50,25,21,0.08,"guard_contract"
50,48,57,0.08,"guard_contract"
50,27,51,0.08,"guard_contract"
50,26,41,0.0425845649259578,"freelance_theft"
50,32,50,0.0370677152669876,"freelance_theft"
50,34,30,0.220716538571997,"freelance_theft"
50,17,32,0.0337224256031352,"freelance_theft"
50,12,8,0.226002918188043,"freelance_theft"
50,15,11,0.0363820590302472,"freelance_theft"
50,50,35,0.0392872228921594,"freelance_theft"
50,22,35,0.0255366948799036,"freelance_theft"
50,41,12,0.11784228253054,"freelance_theft"
50,59,22,0.0386263177126506,"freelance_theft"
50,11,45,0.0513857563898284,"freelance_theft"
50,23,11,0.0346333531061006,"freelance_theft"
50,46,53,0.0212766573284251,"freelance_theft"
50,9,34,0.129932115228588,"freelance_theft"
50,47,42,0.026142011684328,"freelance_theft"
50,28,3,0.0590194742426605,"freelance_theft"
50,29,58,0.033449997607569,"freelance_theft"
50,3,29,0.0380371740823382,"freelance_theft"
50,45,55,0.0249389213141657,"freelance_theft"
50,35,9,0.0670252038704357,"freelance_theft"
50,36,6,0.0338895941159719,"freelance_theft"
50,6,52,0.0445005541975714,"freelance_theft"
51,39,42,0.08,"guard_contract"
51,43,53,0.08,"guard_contract"
51,10,55,0.08,"guard_contract"
51,31,58,0.08,"guard_contract"
51,56,32,0.08,"guard_contract"
51,23,47,0.0308272794328013,"freelance_theft"
51,57,15,0.0437514301018509,"freelance_theft"
51,9,21,0.0464030497018381,"freelance_theft"
51,35,59,0.0651820528237885,"freelance_theft"
51,29,58,0.0497424984449199,"freelance_theft"
51,26,22,0.0251071065132229,"freelance_theft"
51,45,50,0.0308445429357977,"freelance_theft"
51,11,59,0.0423683343354625,"freelance_theft"
51,47,26,0.0594586195459544,"freelance_theft"
51,16,9,0.0528074499114266,"freelance_theft"
51,41,42,0.0379923075948132,"freelance_theft"
51,51,57,0.0562060461043805,"freelance_theft"
51,12,23,0.0468628174833589,"freelance_theft"
51,28,31,0.0721233623719461,"punishment"
51,22,53,0.0418298272634763,"freelance_theft"
51,50,29,0.0351340376092418,"freelance_theft"
51,15,51,0.065541418371662,"freelance_theft"
51,21,41,0.0682220737457463,"freelance_theft"
51,59,29,0.0228371244460071,"freelance_theft"
51,6,23,0.0304608313641833,"freelance_theft"
51,3,34,0.0774558748985822,"freelance_theft"
52,44,29,0.08,"guard_contract"
52,5,28,0.08,"guard_contract"
52,37,13,0.08,"guard_contract"
52,54,23,0.08,"guard_contract"
52,16,18,0.036003148186277,"freelance_theft"
52,15,23,0.0477995403867191,"freelance_theft"
52,51,26,0.0386481027048704,"freelance_theft"
52,55,51,0.049128757888285,"freelance_theft"
52,58,32,0.0499195766420379,"freelance_theft"
52,9,47,0.0338482484724049,"freelance_theft"
52,17,32,0.0324477248173246,"freelance_theft"
52,59,29,0.0428441308899046,"freelance_theft"
52,22,47,0.0220013615070632,"freelance_theft"
52,32,41,0.0373443479347351,"freelance_theft"
52,42,13,0.0457286348090523,"freelance_theft"
52,3,9,0.039171729407769,"freelance_theft"
52,34,3,0.0714953306937706,"freelance_theft"
52,57,9,0.0254616241150498,"freelance_theft"
52,18,21,0.040039708117206,"freelance_theft"
52,46,45,0.0319249541408757,"freelance_theft"
52,47,21,0.0260258102761839,"freelance_theft"
52,52,16,0.0439433555480233,"freelance_theft"
53,38,47,0.08,"guard_contract"
53,14,9,0.08,"guard_contract"
53,20,21,0.08,"guard_contract"
53,19,26,0.08,"guard_contract"
53,24,50,0.08,"guard_contract"
53,4,53,0.08,"guard_contract"
53,6,46,0.0457396538485688,"freelance_theft"
53,32,42,0.0337000221197969,"freelance_theft"
53,35,17,0.0332046781624826,"freelance_theft"
53,34,41,0.0242738261575778,"freelance_theft"
53,52,14,0.039952345148965,"punishment"
53,11,3,0.0464719649509509,"freelance_theft"
53,23,47,0.0444099185762554,"freelance_theft"
53,46,55,0.0544053641151074,"freelance_theft"
53,22,23,0.0396131727530568,"freelance_theft"
53,18,58,0.0428044758139112,"freelance_theft"
